Username,Text,Bot,hasCyrillicUsername,usernameEntropy,hasFemaleNameInUsername,hasEmojis,endsWithEmojis,wordCount,isShortComment,hasFlaggedEmoji,flaggedEmojiCount,isDuplicateComment,hasCommonBotPhrases,commonBotPhrasesCount,hasTimeStamp,exclamationCount,punctuationClusters
@Roundreded,"""What was your question?""
Harry-""Memkxijew HOUSE""",0,0,0.7272727272727273,1,0,0,6,0,0,0,1,0,0,0,1,0
@ohs683,#2 got tased so hard he thought he was a squirrel and started gathering nuts for winter,0,0,1,0,0,0,17,0,0,0,1,0,0,0,1,0
@EthanAnderson-gt7gz,#2 tried grabbing a handful of nuts like it was Five Guys,0,0,0.8,1,0,0,12,0,0,0,1,0,0,0,1,0
@Seraphicc1,bro tried dual wielding,0,0,0.9090909090909091,0,0,0,4,1,0,0,1,0,0,0,1,0
@enchantedcrane6328,"I just know that last girl has the worst period cramps ever, she looked too used to that shit",0,0,0.6842105263157895,0,0,0,19,0,0,0,1,0,0,0,1,0
@Vic-c7j,Bro I’m plat 2 and would absolutely cook him in a 1v1,0,0,0.875,1,0,0,12,0,0,0,1,0,0,0,1,0
@Wbw-AnakinSkywalker,If he gets diamond I deserve ssl,0,0,0.75,1,0,0,7,0,0,0,1,0,0,0,1,0
@HackerluvIsus,Hes like gold MAX,0,0,0.8571428571428571,1,0,0,4,1,0,0,1,0,0,0,1,0
@Duckshot3,If he gets diamond I should be GC,0,0,1,0,0,0,8,0,0,0,1,0,0,0,1,0
@imabob2924,"He’s got some work to do if he wants it, or he can get carried ️",0,0,0.8181818181818182,1,0,0,16,0,0,0,1,0,0,0,1,0
@oranged7280,2012 had the best sounds,0,0,1,1,0,0,5,0,0,0,1,0,0,0,1,0
@zt02ks0x,The pre-nerf bow was crazy fr,0,0,0.8888888888888888,0,0,0,6,0,0,0,1,0,0,0,1,0
@RexvonBergado,"the old Minecraft,i miss it",0,0,0.8571428571428571,0,0,0,5,0,0,0,1,0,0,0,1,0
@mugijera,damn i didnt realize we werent still using the 2012 version. thats the version my brain knows in memory if i thought about it.,0,0,1,0,0,0,24,0,0,0,1,0,0,0,1,0
@kofiisnthere,Guess what my ego says,0,0,0.8461538461538461,0,0,0,5,0,0,0,1,0,0,0,1,0
@Mrghost-v5p,Bro that's not a kid,0,0,1,0,0,0,5,0,0,0,1,0,0,0,1,0
@Boogs-m7m,The day the owner said fuck that shi I’m putting this shi up no more free pizzas lol,0,0,0.8,0,0,0,18,0,0,0,1,0,0,0,1,0
@Edak40,I think that's a nice fun challenge that drives up foot traffic to the pizza place,0,0,1,1,0,0,16,0,0,0,1,0,0,0,1,0
@prunejuice3094,This is just common sense dude,0,0,0.8666666666666667,1,0,0,6,0,0,0,1,0,0,0,1,0
@rhinosaur_dot,its called being a pathological liar,0,0,0.8571428571428571,1,0,0,6,0,0,0,1,0,0,0,1,0
@Bwambobam,Boomers beat us at competitive lying.,0,0,0.7,0,0,0,6,0,0,0,1,0,0,0,1,0
@cnfonline,a case was opened right after,0,0,0.8,1,0,0,6,0,0,0,1,0,0,0,1,0
@ItzAzreal,That’s called gaslighting ,0,0,0.9,0,0,0,3,1,0,0,1,0,0,0,1,0
@expertapr,It’s called being delusional,0,0,0.7,0,0,0,4,1,0,0,1,0,0,0,1,0
@sixies0rcc6666,Might want to update bro,0,0,0.6,0,0,0,5,0,0,0,1,0,0,0,1,0
@TheRealCrazyNova,Na bros still in chapter 5,0,0,0.8235294117647058,1,0,0,6,0,0,0,1,0,0,0,1,0
@Chickenwilljr,nah this is so real tho,0,0,0.8571428571428571,0,0,0,6,0,0,0,1,0,0,0,1,0
@Marci2084WasTaken,nostalgia hit so hard(I loved chapter 5),0,0,0.8888888888888888,1,0,0,7,0,0,0,1,0,0,0,1,0
@marlenehedgepeth4463,POV: Mom when something happens and none of the siblings snitch on each other so everybody gotta get it,0,0,0.7142857142857143,1,0,0,19,0,0,0,1,0,0,0,1,0
@JayThegoat-t3t,"Bro, doing too much he’s gonna fuck them up for life",0,0,0.8,0,0,0,11,0,0,0,1,0,0,0,1,0
@opcweetu,Bro hittin straight world cuttin slashes,0,0,0.8888888888888888,0,0,0,6,0,0,0,1,0,0,0,1,0
@JXL223-x8e,Bro would hit you with a dismantle if he could,0,0,0.9090909090909091,0,0,0,10,0,0,0,1,0,0,0,1,0
@JacobInch-e9v1y,Clix and Higgs gotta shit on faxuty and Fraan irl,0,0,0.9375,0,0,0,10,0,0,0,1,0,0,0,1,0
@MohamadAlrouz,Respect to the guy who respected the guy who respected the guy who disrespected the guy who said can I get pin ,0,0,0.8571428571428571,1,0,0,22,0,0,0,1,0,0,0,1,0
@drwhat-if-t3r,Disrespect to the person that said can I have a pin ,0,0,0.7857142857142857,0,0,0,11,0,0,0,1,0,0,0,1,0
@NotBatmanLeo,Respect to the guy who respected that guy who said disrespect to the guy that said can I get pin ,0,0,0.7692307692307693,0,0,0,20,0,0,0,1,0,0,0,1,0
@NEXUSidxp,respect the the person that disrespected the guy that said can i get a pin ,0,0,1,0,0,0,15,0,0,0,1,0,0,0,1,0
@NiceO1,read like a book,0,0,1,0,0,0,4,1,0,0,1,0,0,0,1,0
@proclasher4903,He played him like a damn fiddle,0,0,0.9333333333333333,1,0,0,7,0,0,0,1,0,0,0,1,0
@User-GT650,That's 6191,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0
@FutureWarrior8k,It’s not even about the total amount. They just knew he would say another swear just to test it.,0,0,0.75,0,0,0,19,0,0,0,1,0,0,0,1,0
@KevinMcGrath75,"""Ni...""   ""oh Ni Hao, yeah that's definitely what I was about to say, 100 percent!"" ",0,0,1,1,0,0,15,0,0,0,1,0,0,0,2,0
@Vertinnk,AJ can sometimes lock in,0,0,0.8888888888888888,0,0,0,5,0,0,0,1,0,0,0,1,0
@penaltyshootouts1,“I don’t need edits” Trent is so confident ,0,0,0.7222222222222222,1,0,0,8,0,0,0,1,1,1,0,1,0
@DaGreenOneYT,"""sui-scribe...""",0,0,0.7692307692307693,0,0,0,1,1,0,0,1,0,0,0,1,0
@Brianeboum,Aj got that knowledge,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0
@trickshotextra,The guy in the second one said 'no' just to humble AJ,0,0,0.8,0,0,0,12,0,0,0,1,0,0,0,1,0
@Ai.xolotls,Musty Mogs,0,0,0.8181818181818182,0,0,0,2,1,0,0,1,0,0,0,1,0
@Jilkiebuzz,waiting is THE most important thing in this game tbh,0,0,0.8181818181818182,0,0,0,10,0,0,0,1,0,0,0,1,0
@malr26_99,Mom is to blame for this honestly,0,0,0.9,0,0,0,7,0,0,0,1,0,0,0,1,0
@hd-yb9hw,Knew doakes was still alive,0,0,0.8888888888888888,0,0,0,5,0,0,0,1,0,0,0,1,0
@cheahbuddy6146,"""This kids racist, I just can't prove it yet """,0,0,0.8,0,0,0,10,0,0,0,1,0,0,0,1,0
@Tweakthedevourer,Now she knows why he told the kid to shut the hell up ,0,0,0.7647058823529411,1,0,0,13,0,0,0,1,0,0,0,1,0
@Ayanle-AI, they still couldn’t do math questions thing. Multiple by zero  crazy work,0,0,0.9,0,0,0,12,0,0,0,1,0,0,0,1,0
@lilchunkyglaze6480,"""Aight, give him 4"" hardest shit ever uttered by man",0,0,0.8947368421052632,1,0,0,10,0,0,0,1,0,0,0,1,0
@viniciuscorrea7493,I rebuke all demons are that number right there,0,0,0.7894736842105263,1,0,0,9,0,0,0,1,0,0,0,1,0
@Darcys-family,Sylvia be finally winning,0,0,0.8571428571428571,1,0,0,4,1,0,0,1,0,0,0,1,0
@yohangomez_,I’m confused as to how Sylvia came to the conclusion that it was 676,0,0,0.9166666666666666,0,0,0,14,0,0,0,1,0,0,0,1,0
@MxtWrld,"“20!” 
“Higher”
“21!”",0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,0
@williamclark6233,I knew because of her reaction hearing the question,0,0,0.7058823529411765,1,0,0,9,0,0,0,1,0,0,0,1,0
@theballbois1281,Josiah really stepping it up here,0,0,0.8125,1,0,0,6,0,0,0,1,0,0,0,1,0
@PappiiKim123,BRO HAD THAT IN THE CHAMBER ,0,0,0.7692307692307693,1,0,0,6,0,0,0,1,0,0,0,1,0
@CashCarti_i,He was waiting to say that,0,0,0.75,0,0,0,6,0,0,0,1,0,0,0,1,0
@OPTreeqo,Legendary dude ,0,0,0.8888888888888888,0,0,0,2,1,0,0,1,0,0,0,1,0
@C-Rey,I dont care if that guy lost cause he won in my book ,0,0,1,1,0,0,13,0,0,0,1,0,0,0,1,0
@aiden.2.2,Subscribe For The Best Daily Clips ,0,0,0.8,0,0,0,6,0,0,0,1,0,0,0,1,0
@pre2363,That was top tier elite level wit.,0,0,0.875,0,0,0,7,0,0,0,1,0,0,0,1,0
@Icicle23412,Moneymakers laugh is iconic,0,0,0.8333333333333334,0,0,0,4,1,0,0,1,0,0,0,1,0
@PixelzCreations,Top 2 with balloons is crazy,0,0,0.875,0,0,0,6,0,0,0,1,0,0,0,1,0
@dahlavibez5726,Omg moneymaker balls dropping bro he just sounds like a crazy euro lad ,0,0,0.9333333333333333,1,0,0,13,0,0,0,1,0,0,0,1,0
@stokelyfv1,This is just unbelievable! Keep it up!,0,0,1,0,0,0,7,0,0,0,1,0,0,0,3,0
@KeoniFN,He even ticked for 9 at the end,0,0,1,0,0,0,8,0,0,0,1,0,0,0,1,0
@kakarot1610,“facts we hate you”,0,0,0.75,0,0,0,4,1,0,0,1,0,0,0,1,0
@RonaldMutebo-k4z,He's not just a goalkeeper. He's a GENIUS at this craft.,0,0,0.9411764705882353,1,0,0,11,0,0,0,1,0,0,0,1,0
@RealityHonestyPurity,There was such an Oliver Kahn in our time...,0,0,0.7142857142857143,1,0,0,9,0,0,0,1,0,0,0,1,0
@victorjace,David Raya... The goalkeeper with the best form in the entire Premier League ,0,0,0.9090909090909091,1,0,0,13,0,0,0,1,0,0,0,1,0
@FootDisplay,A great goalkeeper ,0,0,0.9166666666666666,0,0,0,3,1,0,0,1,0,0,0,1,0
@awdadsafawrasf,Bro he said I agree,0,0,0.4666666666666667,0,0,0,5,0,0,0,1,0,0,0,1,0
@NicoCOLD12,The next impractical jokers ,0,0,1,0,0,0,4,1,0,0,1,0,0,0,1,0
@Rxdarkssz,Yt: Family Friendly,0,0,0.9,0,0,0,3,1,0,0,1,0,0,0,1,0
@LoveGuruMatthew,That was very impractical,0,0,0.8125,1,0,0,4,1,0,0,1,0,0,0,1,0
@sheepbaaaaaa,glasses are racist ️,0,0,0.5384615384615384,0,0,0,4,1,0,0,1,0,0,0,1,0
@feirinn,She’s sitting there thinking “I’m surrounded by idiots…️”,0,0,0.75,0,0,0,8,0,0,0,1,0,0,0,1,0
@yitzygorbunov6448,"That girl answered every question on the money

Ok ok except for the singer part",0,0,0.8333333333333334,0,0,0,15,0,0,0,1,0,0,0,1,0
@lostnotlosing,she beat the american education system,0,0,0.5714285714285714,0,0,0,6,0,0,0,1,0,0,0,1,0
@SirGenesis206,That one guy is the most “American” kind of American,0,0,0.7857142857142857,1,0,0,10,0,0,0,1,0,0,0,1,0
@Skylar412,Prime Cristiano was a winger. You could've had Benzema in this,0,0,1,1,0,0,11,0,0,0,1,0,0,0,1,0
@shakibishfaq8627,"The assist king for Ronaldo, Benzema needs to be included.",0,0,0.7647058823529411,0,0,0,10,0,0,0,1,0,0,0,1,0
@HAJV-d2f,Should have put Rooney for England and tevez for Argentina but still it’s a W team,0,0,1,0,0,0,16,0,0,0,1,0,0,0,1,0
@Und1234,"You could’ve picked Rooney for England or Benzema for France, but the problem is that you put Ronaldo as striker.",0,0,1,0,0,0,20,0,0,0,1,0,0,0,1,0
@Htowneditz1,Why was Ronaldo so red :/,0,0,0.9166666666666666,1,0,0,6,0,0,0,1,0,0,0,1,0
@No1hitman8547,The whole “dorra nye nye” killed me ,0,0,1,0,0,0,7,0,0,0,1,0,0,0,1,0
@Rykxx,new gens dont know that this is a vine,0,0,0.8333333333333334,0,0,0,9,0,0,0,1,0,0,0,1,0
@Vox-i6v6s,Just going down ,0,0,0.9,0,0,0,3,1,0,0,1,0,0,0,1,0
@manuelestuardohernandezcer9613,This tutorial is amazing It helped me understand better.,0,0,0.6129032258064516,1,0,0,9,0,0,0,1,0,0,0,1,0
@Rykxx,new gens dont know that this is a vine,0,0,0.8333333333333334,0,0,0,9,0,0,0,1,0,0,0,1,0
@Vox-i6v6s,Just going down ,0,0,0.9,0,0,0,3,1,0,0,1,0,0,0,1,0
@manuelestuardohernandezcer9613,This tutorial is amazing It helped me understand better.,0,0,0.6129032258064516,1,0,0,9,0,0,0,1,0,0,0,1,0
@Rankbula,#3 needs to laugh once in a while,0,0,0.8888888888888888,1,0,0,8,0,0,0,1,0,0,0,1,0
@jupiterhopes,Damn. tylervoiid5098 said this shi ain't funny. Pack it up y'all,0,0,0.8461538461538461,1,0,0,11,0,0,0,1,0,0,0,1,0
@almightybush9634,Tylervoiid5098 doesn't find this video funny. We all need to dislike the short.,0,0,0.9411764705882353,0,0,0,13,0,0,0,1,0,0,0,1,0
@Pulaski.,the tap sound from the skip clicking xD,0,0,1,1,0,0,8,0,0,0,1,0,0,0,1,0
@alexbartha274,"The bass pro shop in Memphis is only technically the biggest (surface area) because the big fuckoff pyramid that it's in was already there. The ACTUAL biggest bass pro shop ever built is in Springfield, MO. It takes up the entire city block, has a hotel across the street, and they have other offices and storage spaces all over town. There used to be a K mart behind the Springfield Bass Pro, and they bought it, hollowed it out, and use it for yacht storage. There's a wildlife museum tour inside that starts with a 30 foot bronze elk statue that used to be in a fountain outside, but they picked that shit up and dropped it into the lobby of the main building. Attached to THAT building at the hip is Bass Pro's Wonders of Wildlife aquarium, the #1 rated aquarium in all of America. The shit's three stories tall, it has a firearms museum, an archery museum, a bladesmith, the biggest gun store you've ever seen, a small food court, a restaurant, a boat dealer, and a small lecture hall. Another cool thing about it is that it's the original- which means every time a celebrity comes to Springfield, MO, somebody tells them ""you gotta check out the bass pro,"" which they do. You could just sit in the lobby of our Bass Pro and happen upon A-list celebrities a few times a week.",0,0,0.8571428571428571,1,0,0,236,0,0,0,1,0,0,0,1,0
@XadeChronos,The last guy looks so much like Dylan O'Brien,0,0,0.9166666666666666,0,0,0,9,0,0,0,1,0,0,0,1,0
@IvyRose-w5c6q,"Bro, activated my Siri",0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0
@alexh5358,Last guy looked like dylan obrien,0,0,0.9,1,0,0,6,0,0,0,1,0,0,0,1,0
@Luqxsfv,“Two dolla billl”,0,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0
@LubomirKubasdQw4w9WgXcQ,Why is there no #1?,0,0,0.8333333333333334,0,0,0,5,0,0,0,1,0,0,0,1,0
@HelamanHatcher,“I don’t know how to use it” dawg is so screwed if a fire happens,0,0,0.7333333333333333,1,0,0,15,0,0,0,1,0,0,0,1,0
@colinmortensen6364,Today the boys learned they have a fire extinguisher in the house,0,0,0.7368421052631579,1,0,0,12,0,0,0,1,0,0,0,1,0
@PsYcHOE-14,Bern is the one with the highest iq here,0,0,1,0,0,0,9,0,0,0,1,0,0,0,1,0
@MiloTheCrazyDog37,the wall being game consoles is an absolute flex.,0,0,0.9444444444444444,0,0,0,9,0,0,0,1,0,0,0,1,0
@Ai.WarriorYT,Drice regretted his item immediately,0,0,0.7692307692307693,0,0,0,5,0,0,0,1,0,0,0,1,0
@brandynnault3513,bro saying it’s not a nice corvette as if that isn’t the best generation of them,0,0,0.7647058823529411,1,0,0,16,0,0,0,1,0,0,0,1,0
@Jayxmnzz,"""Not a nice corvette tho"" LITERALLY THE BEST CORVETTE BRO",0,0,0.8888888888888888,0,0,0,10,0,0,0,1,0,0,0,1,0
@arson420_rekeyouman,You having a cool car is funny,0,0,0.75,0,0,0,7,0,0,0,1,0,0,0,1,0
@rileysizer7735,Bro pulling off in a corvette was the best part,0,0,0.7333333333333333,0,0,0,10,0,0,0,1,0,0,0,1,0
@Senox_vfx,Bro got instant karma ,0,0,0.9,0,0,0,4,1,0,0,1,0,0,0,1,0
@PIRATE_KING_77,"Bro be like - hay son respect your father 
Barh 210 give me more damit",0,0,0.8,1,0,0,15,0,0,0,1,0,0,0,1,0
@Unknown-X-Y-Z,oldest trick in the book,0,0,0.7142857142857143,0,0,0,5,0,0,0,1,0,0,0,1,0
@Hudshock,4m ago is crazy,0,0,1,0,0,0,4,1,0,0,1,0,0,0,1,0
@JesusForLife-u1s,That’s really impressive ,0,0,0.7647058823529411,0,0,0,3,1,0,0,1,0,0,0,1,0
@My_magic666,Wish I could play like this in school volleyball but a lot of the good hits are illegal,0,0,0.8333333333333334,1,0,0,18,0,0,0,1,0,0,0,1,0
@Eyekonic_millie,"I would love to get out and play beach volleyball, it looks awesome ",0,0,0.75,1,0,0,13,0,0,0,1,0,0,0,1,0
@brandonr737,Gotta love Vinoy. I need to get back out there. Not the best myself but still a good time.,0,0,0.75,0,0,0,19,0,0,0,1,0,0,0,1,0
@ryan1030-h4y,"""Is that volleyball"" yea no sht bro ",0,0,0.8461538461538461,0,0,0,7,0,0,0,1,0,0,0,1,0
@МанзураЧураева-г8г,"The officer is doing his job, and shes making content .Perfect balanse.",0,1,0.6842105263157895,0,0,0,12,0,0,0,1,0,0,0,1,0
@EmranHossoin-q5z,The 5 number ,0,0,0.8235294117647058,0,0,0,3,1,0,0,1,0,0,0,1,0
@Dimosik7,That's 4 billion years of human evolution.,0,0,0.8888888888888888,0,0,0,7,0,0,0,1,0,0,0,1,0
@deathangel5677,The cop reached how typical ,0,0,0.8,1,0,0,5,0,0,0,1,0,0,0,1,0
@The_Unbreakable2011,I was screaming E giant bro,0,0,0.75,0,0,0,6,0,0,0,1,0,0,0,1,0
@Notactually234,It was so simple Giant goblin Giant mega KNIGHT how did only one of them get royal giant from that,0,0,0.8,1,0,0,20,0,0,0,1,0,0,0,1,0
@kokonutpowa0610,all giant people first round ,0,0,0.75,0,0,0,5,0,0,0,1,0,0,0,1,0
@Skelly_y,"I would’ve sold, I said zappies ",0,0,0.7777777777777778,1,0,0,6,0,0,0,1,0,0,0,1,0
@PikabooxxD,"His self control, humbleness skyrocketed. Most would argue why??? He simply say I believe you and understood.",0,0,0.8181818181818182,0,0,0,17,0,0,0,1,0,0,0,1,1
@kebronjames1501,He almost made a motivational speech out of it ,0,0,0.875,0,0,0,9,0,0,0,1,0,0,0,1,0
@mistervanity666,"“From an efficiency standpoint, it’s not worth the 1/100th of a second. I just swallow it.”  ￼

-Gary Vee on chewing gum",0,0,0.75,1,0,0,22,0,0,0,1,0,0,0,1,0
@LucidLivingLL,Lmao love Gary man,0,0,0.6428571428571429,1,0,0,4,1,0,0,1,0,0,0,1,0
@BL4ZE29EDITS,If the real hunters in dream video used their minds.,0,0,0.9230769230769231,1,0,0,10,0,0,0,1,0,0,0,1,0
@DrDonutBlue,"Subscribe for more Donut clips!
-This manhunt wasn’t scripted, it was on DonutSMP, which is why the terrain is griefed and there is an ender chest",0,0,0.8333333333333334,0,0,0,26,0,0,0,1,0,0,0,2,0
@soushiant_13,Dream when he doesn't know the seed:,0,0,0.9230769230769231,0,0,0,7,0,0,0,1,0,0,0,1,0
@Aradze,When hunter aren’t following the script:,0,0,1,1,0,0,6,0,0,0,1,0,0,0,1,0
@slowpotion5636,Compared to ndl this is sad,0,0,0.8,0,0,0,6,0,0,0,1,0,0,0,1,0
@earl101788,How do they not test them before. This feels like a mistake that shouldn’t happen.,0,0,0.8181818181818182,0,0,0,15,0,0,0,1,0,0,0,1,0
@mdsamiullashariff,this is so dangerous!!! how hard it is to place the hurdles!!!!,0,0,0.6111111111111112,1,0,0,12,0,0,0,1,0,0,0,8,2
@Jbm0230,This would piss me off so much. You train for muscle memory and someone’s mistake ruins all of your training.,0,0,0.875,0,0,0,20,0,0,0,1,0,0,0,1,0
@honkeydonkey7361,Who tf can be that bad at setting up hurdles he was meters off,0,0,0.7058823529411765,0,0,0,14,0,0,0,1,0,0,0,1,0
@Perfectly_lmperfect,Playing enpassant instead of taking the knight was the best decision,0,0,0.6,0,0,0,11,0,0,0,1,0,0,0,1,0
@faran-v8v,Playin with ChatGPT is like playing with a wall,0,0,0.8,1,0,0,9,0,0,0,1,0,0,0,1,0
@AxeActly,What a nice defensive move! Playing d5 deflects the pawn from taking the knight because en passant is always a forced move.,0,0,0.8888888888888888,0,0,0,22,0,0,0,1,0,0,0,2,0
@tisajokt,"lost my shit at ""that's called an in-between move""",0,0,0.8888888888888888,1,0,0,9,0,0,0,1,0,0,0,1,0
@KristineValdez-x6v,so cool,0,0,0.8947368421052632,1,0,0,2,1,0,0,1,0,0,0,1,0
@sig3ldunc4nI,Kevin NOoOo Come Back ahh vibes with this one.,0,0,0.9230769230769231,0,0,0,9,0,0,0,1,0,0,0,1,0
@xu3sous,damn is,0,0,0.75,0,0,0,2,1,0,0,1,0,0,0,1,0
@mrbeast3507,Girl has main character syndrome,0,0,1,1,0,0,5,0,0,0,1,0,0,0,1,0
@shazak6765,The “ImA GiRL” got me,0,0,0.8181818181818182,0,0,0,5,0,0,0,1,0,0,0,1,0
@fatimachoual1108,Bro said man not girl,0,0,0.8235294117647058,1,0,0,5,0,0,0,1,0,0,0,1,0
@LeftHandOfTheGlacierCryo,"Time machine... 


∆∆∆",0,0,0.8,1,0,0,3,1,0,0,1,0,0,0,1,0
@muka6540,"“Hi guys, am I late?” ",0,0,1,0,0,0,5,0,0,0,1,0,0,0,1,0
@danydman,last dude passed the vibe check,0,0,0.6666666666666666,0,0,0,6,0,0,0,1,0,0,0,1,0
@ElDando1,"Last guy is a real homie, tried to play it off ",0,0,1,0,0,0,11,0,0,0,1,0,0,0,1,0
@MoePackinAndPistolpoppin,Last guy was the best one ,0,0,0.64,1,0,0,6,0,0,0,1,0,0,0,1,0
@RandomRobloxPlayer3,What was bro doing on 2,0,0,0.75,0,0,0,6,0,0,0,1,0,0,0,1,0
@DudeUSerious,Why are there 0 comments?,0,0,0.8461538461538461,0,0,0,5,0,0,0,1,0,0,0,1,0
@72monkeys72,Most of theese are snowboarding not skiing btw not to be rude,0,0,0.8333333333333334,0,0,0,12,0,0,0,1,0,0,0,1,0
@SmokeJustExistsPlaces,Most of these aren’t skiing btw. They’re snowboarding.,0,0,0.7727272727272727,0,0,0,8,0,0,0,1,0,0,0,1,0
@wildstarinho,gng forgot to buy comments,0,0,0.9230769230769231,1,0,0,5,0,0,0,1,0,0,0,1,0
@SKDNEXP,the dumbest and smartest streamer in the same call,0,0,1,0,0,0,9,0,0,0,1,0,0,0,1,0
@Kaisen-u8,Jasons stupidity actually pisses me off,0,0,1,1,0,0,6,0,0,0,1,0,0,0,1,0
@DietCoconut16,Joe is an absolute goat,0,0,0.8571428571428571,0,0,0,5,0,0,0,1,0,0,0,1,0
@jontyramdeen8993,"These arent messi fans, they are a bunch of prem fans that put on a barca shirt. first dude didnt even know that messi has the most career trophies",0,0,0.8235294117647058,1,0,0,29,0,0,0,1,0,0,0,1,0
@lukeclarke9809,First guy stepped up and didn’t even have a plan of what to say,0,0,0.7333333333333333,1,0,0,14,0,0,0,1,0,0,0,1,0
@hilalshaka8339,This vid is ragebait,0,0,0.6666666666666666,0,0,0,4,1,0,0,1,0,0,0,1,0
@ZacDjellabb,Thanks so much to Express VPN! Use my link: https://www.expressvpn.com/zacdjellab to get 4 months extra at Express VPN!,0,0,0.75,1,0,0,18,0,0,0,1,0,0,0,3,0
@yeahbutnobutyeahbutno7479,"2nd guy 'I actually think Messi's better im just here to debate"" ",0,0,0.5,0,0,0,12,0,0,0,1,0,0,0,1,0
@AdityaRaj-24y,I can't belive luca is defending cr7 in 2026 ,0,0,0.8571428571428571,1,0,0,9,0,0,0,1,0,0,0,1,0
@yemisiadeniran7210,Seriously guys in the big 26,0,0,0.7368421052631579,1,0,0,6,0,0,0,1,0,0,0,1,0
@abhishekanand6171,Did the dude just say that u can replicate Messi and not Ronaldo ?,0,0,0.7222222222222222,1,0,0,14,0,0,0,1,0,0,0,1,0
@150pluskph,Good to see this comment section still has some sense,0,0,0.9090909090909091,0,0,0,10,0,0,0,1,0,0,0,1,0
@jamesbowenyoutube,Notice how they all support clubs Ronaldo played for but the other side has fans of all clubs. Says it all really,0,0,0.7222222222222222,0,0,0,22,0,0,0,1,0,0,0,1,0
@aswinnne,"Nahhh luca is the least i expected to be a ronaldo fan 
He knows who's the best it's just forced ",0,0,0.7777777777777778,0,0,0,20,0,0,0,1,0,0,0,1,0
@glas2978,What is this lady talking about… 22/23 season Messi was at PSG not at Inter Miami… his time at Inter doesnt count for that ballon dor,0,0,1,0,0,0,26,0,0,0,1,0,0,0,1,0
@Changa-22,"Goat debates in 2026, give it a rest it’s been over for years, no surprise all the people arguing for him support teams he played for, emotion over logic",0,0,0.8,0,0,0,29,0,0,0,1,0,0,0,1,0
@pratyush546,Hope i can aslo pull baddie the way  how Luca pulls football fans through thumbnails,0,0,1,0,0,0,15,0,0,0,1,0,0,0,1,0
@Austin-xx4cs,Bro really said you can go to favelas in south America and people wont remember Messi ,0,0,0.8461538461538461,1,0,0,16,0,0,0,1,0,0,0,1,0
@WHUCallum97_,"Bird has no idea what she's talking about, the ballon d'or was voted based on the 22/23 season, before Messi went to MLS",0,0,0.9230769230769231,0,0,0,23,0,0,0,1,0,0,0,1,0
@UtkarshGobin-k3s,Shame frontmen DSK was not there ,0,0,0.8823529411764706,0,0,0,6,0,0,0,1,0,0,0,1,0
@Akhy.Idrīs,"30:00
The cheek to say that when you just blurted heaps of misinformation is wild ",0,0,1,0,0,0,15,0,0,0,1,0,0,1,1,0
@ConarMorgan,"43:22 pack it up, go to the rehab and comeback",0,0,0.6666666666666666,1,0,0,10,0,0,0,1,0,0,1,1,0
@animelegend01,27:54 bro said I'm a city fan wearing Special Messi t-shirt ,0,0,0.7857142857142857,1,0,0,11,0,0,0,1,0,0,1,1,0
